iso_code,continent,location,date,new_cases,number_introductions,international_travel_controls,number_introductions_lead14,number_introductions_lead7
THA,Asia,Thailand,2020-05-04,18,0,4,0,0
THA,Asia,Thailand,2020-05-05,1,1,4,0,0
THA,Asia,Thailand,2020-05-06,1,0,4,0,0
THA,Asia,Thailand,2020-05-07,3,0,4,0,0
THA,Asia,Thailand,2020-05-08,8,0,4,0,0
THA,Asia,Thailand,2020-05-09,4,0,4,0,0
THA,Asia,Thailand,2020-05-10,5,0,4,0,0
THA,Asia,Thailand,2020-05-11,6,0,4,0,0
THA,Asia,Thailand,2020-05-12,2,0,4,0,0
THA,Asia,Thailand,2020-05-13,0,0,4,0,0
THA,Asia,Thailand,2020-05-14,1,0,4,0,0
THA,Asia,Thailand,2020-05-15,7,0,4,0,0
THA,Asia,Thailand,2020-05-16,0,0,4,0,0
THA,Asia,Thailand,2020-05-17,3,0,4,0,0
THA,Asia,Thailand,2020-05-18,3,0,4,0,0
THA,Asia,Thailand,2020-05-19,2,0,4,0,0
THA,Asia,Thailand,2020-05-20,1,0,4,0,0
THA,Asia,Thailand,2020-05-21,3,0,4,0,0
THA,Asia,Thailand,2020-05-22,0,0,4,0,0
THA,Asia,Thailand,2020-05-23,3,0,4,0,0
THA,Asia,Thailand,2020-05-24,0,0,4,0,0
THA,Asia,Thailand,2020-05-25,2,0,4,0,0
THA,Asia,Thailand,2020-05-26,3,0,4,0,0
THA,Asia,Thailand,2020-05-27,9,0,4,0,0
THA,Asia,Thailand,2020-05-28,11,0,4,0,0
THA,Asia,Thailand,2020-05-29,11,0,4,0,0
THA,Asia,Thailand,2020-05-30,1,0,4,0,0
THA,Asia,Thailand,2020-05-31,4,0,4,0,0
THA,Asia,Thailand,2020-06-01,1,0,4,0,0
THA,Asia,Thailand,2020-06-02,1,0,4,0,0
THA,Asia,Thailand,2020-06-03,1,0,4,0,0
THA,Asia,Thailand,2020-06-04,17,0,4,0,0
THA,Asia,Thailand,2020-06-05,1,0,4,0,0
THA,Asia,Thailand,2020-06-06,2,0,4,0,0
THA,Asia,Thailand,2020-06-07,8,0,4,0,0
THA,Asia,Thailand,2020-06-08,7,0,4,0,0
THA,Asia,Thailand,2020-06-09,2,0,4,0,0
THA,Asia,Thailand,2020-06-10,4,0,4,0,0
THA,Asia,Thailand,2020-06-11,0,0,4,0,0
THA,Asia,Thailand,2020-06-12,4,0,4,0,0
THA,Asia,Thailand,2020-06-13,5,0,4,0,0
THA,Asia,Thailand,2020-06-14,1,0,4,0,0
THA,Asia,Thailand,2020-06-15,0,0,4,0,0
THA,Asia,Thailand,2020-06-16,0,0,4,0,0
THA,Asia,Thailand,2020-06-17,0,0,4,0,0
THA,Asia,Thailand,2020-06-18,6,0,4,0,0
THA,Asia,Thailand,2020-06-19,5,0,4,0,0
THA,Asia,Thailand,2020-06-20,1,0,4,1,0
THA,Asia,Thailand,2020-06-21,1,0,4,0,0
THA,Asia,Thailand,2020-06-22,3,0,4,0,0
THA,Asia,Thailand,2020-06-23,5,0,4,0,0
THA,Asia,Thailand,2020-06-24,1,0,4,0,0
THA,Asia,Thailand,2020-06-25,1,0,4,0,0
THA,Asia,Thailand,2020-06-26,4,0,4,0,0
THA,Asia,Thailand,2020-06-27,0,0,4,0,1
THA,Asia,Thailand,2020-06-28,0,0,4,0,0
THA,Asia,Thailand,2020-06-29,7,0,4,0,0
THA,Asia,Thailand,2020-06-30,2,0,4,0,0
THA,Asia,Thailand,2020-07-01,2,0,3,0,0
THA,Asia,Thailand,2020-07-02,6,0,3,0,0
THA,Asia,Thailand,2020-07-03,1,0,3,0,0
THA,Asia,Thailand,2020-07-04,5,1,3,0,0
THA,Asia,Thailand,2020-07-05,5,0,3,0,0
THA,Asia,Thailand,2020-07-06,5,0,3,0,0
THA,Asia,Thailand,2020-07-07,0,0,3,0,0
THA,Asia,Thailand,2020-07-08,2,0,3,0,0
THA,Asia,Thailand,2020-07-09,5,0,3,1,0
THA,Asia,Thailand,2020-07-10,0,0,3,0,0
THA,Asia,Thailand,2020-07-11,14,0,3,0,0
THA,Asia,Thailand,2020-07-12,1,0,3,1,0
THA,Asia,Thailand,2020-07-13,3,0,3,0,0
THA,Asia,Thailand,2020-07-14,7,0,3,0,0
THA,Asia,Thailand,2020-07-15,5,0,3,1,0
THA,Asia,Thailand,2020-07-16,4,0,3,0,1
THA,Asia,Thailand,2020-07-17,3,0,3,0,0
THA,Asia,Thailand,2020-07-18,7,0,3,0,0
THA,Asia,Thailand,2020-07-19,3,0,3,0,1
THA,Asia,Thailand,2020-07-20,1,0,3,0,0
THA,Asia,Thailand,2020-07-21,5,0,3,0,0
THA,Asia,Thailand,2020-07-23,16,0,3,0,1
THA,Asia,Thailand,2020-07-24,10,1,3,0,0
THA,Asia,Thailand,2020-07-25,3,0,3,0,0
THA,Asia,Thailand,2020-07-26,9,0,3,0,0
THA,Asia,Thailand,2020-07-27,4,1,3,0,0
THA,Asia,Thailand,2020-07-28,2,0,3,0,0
THA,Asia,Thailand,2020-07-29,1,0,3,0,0
THA,Asia,Thailand,2020-07-30,6,1,3,0,0
THA,Asia,Thailand,2020-07-31,6,0,3,0,0
THA,Asia,Thailand,2020-08-01,2,0,3,0,0
THA,Asia,Thailand,2020-08-02,5,0,3,0,0
THA,Asia,Thailand,2020-08-03,3,0,3,0,0
THA,Asia,Thailand,2020-08-04,1,0,3,0,0
THA,Asia,Thailand,2020-08-05,7,0,3,0,0
THA,Asia,Thailand,2020-08-06,2,0,3,0,0
THA,Asia,Thailand,2020-08-07,15,0,3,0,0
THA,Asia,Thailand,2020-08-08,3,0,3,0,0
THA,Asia,Thailand,2020-08-09,3,0,3,0,0
THA,Asia,Thailand,2020-08-10,0,0,3,0,0
THA,Asia,Thailand,2020-08-11,0,0,3,1,0
THA,Asia,Thailand,2020-08-12,5,0,3,0,0
THA,Asia,Thailand,2020-08-13,3,0,3,0,0
THA,Asia,Thailand,2020-08-14,17,0,3,0,0
THA,Asia,Thailand,2020-08-15,0,0,3,0,0
THA,Asia,Thailand,2020-08-16,1,0,3,0,0
THA,Asia,Thailand,2020-08-17,1,0,3,0,0
THA,Asia,Thailand,2020-08-18,3,0,3,1,1
THA,Asia,Thailand,2020-08-19,1,0,3,0,0
THA,Asia,Thailand,2020-08-20,7,0,3,0,0
THA,Asia,Thailand,2020-08-21,1,0,3,0,0
THA,Asia,Thailand,2020-08-22,0,0,3,0,0
THA,Asia,Thailand,2020-08-23,5,0,3,0,0
THA,Asia,Thailand,2020-08-24,2,0,3,0,0
THA,Asia,Thailand,2020-08-25,5,1,3,0,1
THA,Asia,Thailand,2020-08-26,1,0,3,0,0
THA,Asia,Thailand,2020-08-27,1,0,3,0,0
THA,Asia,Thailand,2020-08-28,6,0,3,0,0
THA,Asia,Thailand,2020-08-29,1,0,3,0,0
THA,Asia,Thailand,2020-08-30,0,0,3,0,0
THA,Asia,Thailand,2020-08-31,1,0,3,1,0
THA,Asia,Thailand,2020-09-01,5,1,3,0,0
THA,Asia,Thailand,2020-09-02,8,0,3,0,0
THA,Asia,Thailand,2020-09-03,2,0,3,0,0
THA,Asia,Thailand,2020-09-04,4,0,3,0,0
THA,Asia,Thailand,2020-09-05,7,0,3,0,0
THA,Asia,Thailand,2020-09-06,6,0,3,0,0
THA,Asia,Thailand,2020-09-07,1,0,3,0,1
THA,Asia,Thailand,2020-09-08,1,0,3,0,0
THA,Asia,Thailand,2020-09-09,1,0,3,0,0
THA,Asia,Thailand,2020-09-10,7,0,3,1,0
THA,Asia,Thailand,2020-09-11,7,0,3,0,0
THA,Asia,Thailand,2020-09-12,5,0,3,0,0
THA,Asia,Thailand,2020-09-13,7,0,3,0,0
THA,Asia,Thailand,2020-09-14,2,1,3,0,0
THA,Asia,Thailand,2020-09-15,5,0,3,0,0
THA,Asia,Thailand,2020-09-16,10,0,3,0,0
THA,Asia,Thailand,2020-09-17,0,0,3,0,1
THA,Asia,Thailand,2020-09-18,7,0,3,0,0
THA,Asia,Thailand,2020-09-19,3,0,3,0,0
THA,Asia,Thailand,2020-09-20,6,0,3,1,0
THA,Asia,Thailand,2020-09-21,0,0,3,1,0
THA,Asia,Thailand,2020-09-22,5,0,3,0,0
THA,Asia,Thailand,2020-09-23,3,0,3,0,0
THA,Asia,Thailand,2020-09-24,2,1,3,0,0
THA,Asia,Thailand,2020-09-25,3,0,3,1,0
THA,Asia,Thailand,2020-09-26,3,0,3,0,0
THA,Asia,Thailand,2020-09-27,1,0,3,1,1
THA,Asia,Thailand,2020-09-28,22,0,3,1,1
THA,Asia,Thailand,2020-09-29,14,0,3,0,0
THA,Asia,Thailand,2020-09-30,5,0,3,0,0
THA,Asia,Thailand,2020-10-01,5,0,3,0,0
THA,Asia,Thailand,2020-10-02,6,0,3,2,1
THA,Asia,Thailand,2020-10-03,8,0,3,0,0
THA,Asia,Thailand,2020-10-04,2,1,3,0,1
THA,Asia,Thailand,2020-10-05,5,1,3,0,1
THA,Asia,Thailand,2020-10-06,10,0,3,1,0
THA,Asia,Thailand,2020-10-07,15,0,3,0,0
THA,Asia,Thailand,2020-10-08,7,0,3,0,0
THA,Asia,Thailand,2020-10-09,6,1,3,0,2
THA,Asia,Thailand,2020-10-10,6,0,3,0,0
THA,Asia,Thailand,2020-10-11,2,1,3,0,0
THA,Asia,Thailand,2020-10-12,5,1,3,4,0
THA,Asia,Thailand,2020-10-13,2,0,3,1,1
THA,Asia,Thailand,2020-10-14,9,0,3,0,0
THA,Asia,Thailand,2020-10-15,13,0,3,1,0
THA,Asia,Thailand,2020-10-16,4,2,3,0,0
THA,Asia,Thailand,2020-10-17,10,0,3,1,0
THA,Asia,Thailand,2020-10-18,7,0,3,1,0
THA,Asia,Thailand,2020-10-19,5,0,3,0,4
THA,Asia,Thailand,2020-10-20,9,1,3,1,1
THA,Asia,Thailand,2020-10-21,9,0,3,0,0
THA,Asia,Thailand,2020-10-22,10,0,3,0,1
THA,Asia,Thailand,2020-10-23,8,0,3,0,0
THA,Asia,Thailand,2020-10-24,4,0,3,0,1
THA,Asia,Thailand,2020-10-25,5,0,3,0,1
THA,Asia,Thailand,2020-10-26,7,4,3,0,0
THA,Asia,Thailand,2020-10-27,3,1,3,0,1
THA,Asia,Thailand,2020-10-28,12,0,3,3,0
THA,Asia,Thailand,2020-10-29,5,1,3,0,0
THA,Asia,Thailand,2020-10-30,12,0,3,0,0
THA,Asia,Thailand,2020-10-31,5,1,3,0,0
THA,Asia,Thailand,2020-11-01,4,1,3,0,0
THA,Asia,Thailand,2020-11-02,3,0,3,2,0
THA,Asia,Thailand,2020-11-03,10,1,3,0,0
THA,Asia,Thailand,2020-11-04,7,0,3,1,3
THA,Asia,Thailand,2020-11-05,6,0,3,0,0
THA,Asia,Thailand,2020-11-06,8,0,3,1,0
THA,Asia,Thailand,2020-11-07,12,0,3,0,0
THA,Asia,Thailand,2020-11-08,7,0,3,0,0
THA,Asia,Thailand,2020-11-09,3,0,3,1,2
THA,Asia,Thailand,2020-11-10,4,0,3,0,0
THA,Asia,Thailand,2020-11-11,3,3,3,3,1
THA,Asia,Thailand,2020-11-12,5,0,3,0,0
THA,Asia,Thailand,2020-11-13,9,0,3,0,1
THA,Asia,Thailand,2020-11-14,5,0,3,1,0
THA,Asia,Thailand,2020-11-15,8,0,3,0,0
THA,Asia,Thailand,2020-11-16,1,2,3,0,1
THA,Asia,Thailand,2020-11-17,3,0,3,0,0
THA,Asia,Thailand,2020-11-18,2,1,3,1,3
THA,Asia,Thailand,2020-11-19,8,0,3,0,0
THA,Asia,Thailand,2020-11-20,4,1,3,0,0
THA,Asia,Thailand,2020-11-21,10,0,3,1,1
THA,Asia,Thailand,2020-11-22,11,0,2,0,0
THA,Asia,Thailand,2020-11-23,7,1,2,0,0
THA,Asia,Thailand,2020-11-24,2,0,2,1,0
THA,Asia,Thailand,2020-11-25,4,3,2,0,1
THA,Asia,Thailand,2020-11-26,16,0,2,0,0
THA,Asia,Thailand,2020-11-27,19,0,2,0,0
THA,Asia,Thailand,2020-11-28,5,1,2,0,1
THA,Asia,Thailand,2020-11-29,11,0,2,0,0
THA,Asia,Thailand,2020-11-30,21,0,2,0,0
THA,Asia,Thailand,2020-12-01,10,0,2,0,1
THA,Asia,Thailand,2020-12-02,18,1,2,0,0
THA,Asia,Thailand,2020-12-03,13,0,2,0,0
THA,Asia,Thailand,2020-12-04,14,0,2,0,0
THA,Asia,Thailand,2020-12-05,19,1,2,0,0
THA,Asia,Thailand,2020-12-06,14,0,2,1,0
THA,Asia,Thailand,2020-12-07,21,0,2,1,0
THA,Asia,Thailand,2020-12-08,19,1,2,0,0
THA,Asia,Thailand,2020-12-09,25,0,2,0,0
THA,Asia,Thailand,2020-12-10,18,0,2,0,0
THA,Asia,Thailand,2020-12-11,11,0,2,0,0
THA,Asia,Thailand,2020-12-12,12,0,2,0,0
THA,Asia,Thailand,2020-12-13,17,0,2,0,1
THA,Asia,Thailand,2020-12-14,28,0,2,0,1
THA,Asia,Thailand,2020-12-15,9,0,2,0,0
THA,Asia,Thailand,2020-12-16,15,0,2,0,0
THA,Asia,Thailand,2020-12-17,20,0,2,0,0
THA,Asia,Thailand,2020-12-18,16,0,2,3,0
THA,Asia,Thailand,2020-12-19,34,0,2,0,0
THA,Asia,Thailand,2020-12-20,576,1,2,0,0
THA,Asia,Thailand,2020-12-21,382,1,2,2,0
THA,Asia,Thailand,2020-12-22,427,0,2,0,0
THA,Asia,Thailand,2020-12-23,46,0,2,0,0
THA,Asia,Thailand,2020-12-24,67,0,2,0,0
THA,Asia,Thailand,2020-12-25,81,0,2,1,3
THA,Asia,Thailand,2020-12-26,110,0,2,2,0
THA,Asia,Thailand,2020-12-27,121,0,2,0,0
THA,Asia,Thailand,2020-12-28,144,0,2,0,2
THA,Asia,Thailand,2020-12-29,155,0,2,3,0
THA,Asia,Thailand,2020-12-30,250,0,2,6,0
THA,Asia,Thailand,2020-12-31,194,0,2,1,0
THA,Asia,Thailand,2021-01-01,279,3,2,0,1
THA,Asia,Thailand,2021-01-02,216,0,2,0,2
THA,Asia,Thailand,2021-01-03,315,0,2,1,0
THA,Asia,Thailand,2021-01-04,745,2,2,1,0
THA,Asia,Thailand,2021-01-05,527,0,2,0,3
THA,Asia,Thailand,2021-01-06,365,0,2,0,6
THA,Asia,Thailand,2021-01-07,305,0,2,2,1
THA,Asia,Thailand,2021-01-08,205,1,2,1,0
THA,Asia,Thailand,2021-01-09,212,2,2,0,0
THA,Asia,Thailand,2021-01-10,245,0,2,1,1
THA,Asia,Thailand,2021-01-11,249,0,2,1,1
THA,Asia,Thailand,2021-01-12,287,3,2,0,0
THA,Asia,Thailand,2021-01-13,157,6,2,2,0
THA,Asia,Thailand,2021-01-14,271,1,2,0,2
THA,Asia,Thailand,2021-01-15,188,0,2,2,1
THA,Asia,Thailand,2021-01-16,230,0,4,2,0
THA,Asia,Thailand,2021-01-17,374,1,4,1,1
THA,Asia,Thailand,2021-01-18,369,1,4,1,1
THA,Asia,Thailand,2021-01-19,171,0,4,0,0
THA,Asia,Thailand,2021-01-20,59,0,4,2,2
THA,Asia,Thailand,2021-01-21,142,2,4,1,0
THA,Asia,Thailand,2021-01-22,309,1,4,1,2
THA,Asia,Thailand,2021-01-23,198,0,4,0,2
THA,Asia,Thailand,2021-01-24,198,1,2,0,1
THA,Asia,Thailand,2021-01-25,187,1,2,0,1
THA,Asia,Thailand,2021-01-26,959,0,2,0,0
THA,Asia,Thailand,2021-01-27,819,2,2,0,2
THA,Asia,Thailand,2021-01-28,756,0,2,0,1
THA,Asia,Thailand,2021-01-29,802,2,2,7,1
THA,Asia,Thailand,2021-01-30,930,2,2,0,0
THA,Asia,Thailand,2021-01-31,829,1,2,0,0
THA,Asia,Thailand,2021-02-01,836,1,2,1,0
THA,Asia,Thailand,2021-02-02,836,0,2,0,0
THA,Asia,Thailand,2021-02-03,795,2,2,1,0
THA,Asia,Thailand,2021-02-04,809,1,2,1,0
THA,Asia,Thailand,2021-02-05,586,1,2,0,7
THA,Asia,Thailand,2021-02-06,490,0,2,0,0
THA,Asia,Thailand,2021-02-07,237,0,2,0,0
THA,Asia,Thailand,2021-02-08,186,0,2,0,1
THA,Asia,Thailand,2021-02-09,189,0,2,0,0
THA,Asia,Thailand,2021-02-10,157,0,2,1,1
THA,Asia,Thailand,2021-02-11,201,0,2,0,1
THA,Asia,Thailand,2021-02-12,175,7,2,0,0
THA,Asia,Thailand,2021-02-13,126,0,2,0,0
THA,Asia,Thailand,2021-02-14,166,0,2,1,0
THA,Asia,Thailand,2021-02-15,143,1,2,4,0
THA,Asia,Thailand,2021-02-16,72,0,2,0,0
THA,Asia,Thailand,2021-02-17,175,1,2,2,1
THA,Asia,Thailand,2021-02-18,150,1,2,0,0
THA,Asia,Thailand,2021-02-19,130,0,2,0,0
THA,Asia,Thailand,2021-02-20,82,0,2,1,0
THA,Asia,Thailand,2021-02-21,92,0,2,0,1
THA,Asia,Thailand,2021-02-22,89,0,2,0,4
THA,Asia,Thailand,2021-02-23,95,0,2,0,0
THA,Asia,Thailand,2021-02-24,93,1,2,0,2
THA,Asia,Thailand,2021-02-25,72,0,2,0,0
THA,Asia,Thailand,2021-02-26,45,0,2,0,0
THA,Asia,Thailand,2021-02-27,72,0,2,0,1
THA,Asia,Thailand,2021-02-28,70,1,2,0,0
THA,Asia,Thailand,2021-03-01,80,4,2,1,0
THA,Asia,Thailand,2021-03-02,42,0,2,1,0
THA,Asia,Thailand,2021-03-03,35,2,2,0,0
THA,Asia,Thailand,2021-03-04,54,0,2,0,0
THA,Asia,Thailand,2021-03-05,79,0,2,0,0
THA,Asia,Thailand,2021-03-06,64,1,2,1,0
THA,Asia,Thailand,2021-03-07,65,0,2,1,0
THA,Asia,Thailand,2021-03-08,71,0,2,0,1
THA,Asia,Thailand,2021-03-09,60,0,2,0,1
THA,Asia,Thailand,2021-03-10,39,0,2,0,0
THA,Asia,Thailand,2021-03-11,58,0,2,0,0
THA,Asia,Thailand,2021-03-12,81,0,2,0,0
THA,Asia,Thailand,2021-03-13,78,0,2,0,1
THA,Asia,Thailand,2021-03-14,170,0,2,2,1
THA,Asia,Thailand,2021-03-15,78,1,2,0,0
THA,Asia,Thailand,2021-03-16,149,1,2,0,0
THA,Asia,Thailand,2021-03-17,246,0,2,0,0
THA,Asia,Thailand,2021-03-18,92,0,2,4,0
THA,Asia,Thailand,2021-03-19,100,0,2,0,0
THA,Asia,Thailand,2021-03-20,121,1,2,0,0
THA,Asia,Thailand,2021-03-21,90,1,2,0,2
THA,Asia,Thailand,2021-03-22,73,0,2,4,0
THA,Asia,Thailand,2021-03-23,401,0,2,0,0
THA,Asia,Thailand,2021-03-24,69,0,2,0,0
THA,Asia,Thailand,2021-03-25,97,0,2,0,4
THA,Asia,Thailand,2021-03-26,134,0,2,1,0
THA,Asia,Thailand,2021-03-27,80,0,2,1,0
THA,Asia,Thailand,2021-03-28,77,2,2,0,0
THA,Asia,Thailand,2021-03-29,39,0,2,0,4
THA,Asia,Thailand,2021-03-30,48,0,2,0,0
THA,Asia,Thailand,2021-03-31,42,0,2,0,0
THA,Asia,Thailand,2021-04-01,26,4,2,0,0
THA,Asia,Thailand,2021-04-02,58,0,2,0,1
THA,Asia,Thailand,2021-04-03,84,0,2,0,1
THA,Asia,Thailand,2021-04-04,96,0,2,0,0
THA,Asia,Thailand,2021-04-05,194,4,2,0,0
THA,Asia,Thailand,2021-04-06,250,0,2,0,0
THA,Asia,Thailand,2021-04-07,334,0,2,0,0
THA,Asia,Thailand,2021-04-08,405,0,2,0,0
THA,Asia,Thailand,2021-04-09,559,1,2,0,0
THA,Asia,Thailand,2021-04-10,789,1,2,0,0
THA,Asia,Thailand,2021-04-11,967,0,2,0,0
THA,Asia,Thailand,2021-04-12,985,0,2,1,0
THA,Asia,Thailand,2021-04-13,965,0,2,0,0
THA,Asia,Thailand,2021-04-14,1338,0,2,0,0
THA,Asia,Thailand,2021-04-15,1543,0,2,0,0
THA,Asia,Thailand,2021-04-16,1582,0,2,0,0
THA,Asia,Thailand,2021-04-17,1547,0,2,1,0
THA,Asia,Thailand,2021-04-18,1767,0,2,1,0
THA,Asia,Thailand,2021-04-19,1390,0,2,1,1
THA,Asia,Thailand,2021-04-20,1443,0,2,1,0
THA,Asia,Thailand,2021-04-21,1458,0,2,0,0
THA,Asia,Thailand,2021-04-22,1470,0,2,1,0
THA,Asia,Thailand,2021-04-23,2070,0,2,5,0
THA,Asia,Thailand,2021-04-24,2839,0,2,0,1
THA,Asia,Thailand,2021-04-25,2438,0,2,1,1
THA,Asia,Thailand,2021-04-26,2048,1,2,0,1
THA,Asia,Thailand,2021-04-27,2179,0,3,0,1
THA,Asia,Thailand,2021-04-28,2012,0,3,0,0
THA,Asia,Thailand,2021-04-29,1871,0,3,1,1
THA,Asia,Thailand,2021-04-30,1583,0,3,0,5
THA,Asia,Thailand,2021-05-01,1891,1,3,3,0
THA,Asia,Thailand,2021-05-02,1940,1,3,0,1
THA,Asia,Thailand,2021-05-03,2041,1,3,0,0
THA,Asia,Thailand,2021-05-04,1763,1,3,0,0
THA,Asia,Thailand,2021-05-05,2112,0,3,1,0
THA,Asia,Thailand,2021-05-06,1911,1,3,1,1
THA,Asia,Thailand,2021-05-07,2044,5,3,0,0
THA,Asia,Thailand,2021-05-08,2419,0,3,0,3
THA,Asia,Thailand,2021-05-09,2101,1,3,0,0
THA,Asia,Thailand,2021-05-10,1630,0,3,0,0
THA,Asia,Thailand,2021-05-11,1919,0,3,0,0
THA,Asia,Thailand,2021-05-12,1983,0,3,0,1
THA,Asia,Thailand,2021-05-13,4887,1,3,1,1
THA,Asia,Thailand,2021-05-14,2256,0,3,0,0
THA,Asia,Thailand,2021-05-15,3095,3,3,0,0
THA,Asia,Thailand,2021-05-16,2302,0,3,0,0
THA,Asia,Thailand,2021-05-17,9635,0,3,0,0
THA,Asia,Thailand,2021-05-18,2473,0,3,5,0
THA,Asia,Thailand,2021-05-19,3394,1,3,0,0
THA,Asia,Thailand,2021-05-20,2636,1,3,0,1
THA,Asia,Thailand,2021-05-21,3481,0,3,2,0
THA,Asia,Thailand,2021-05-22,3052,0,3,0,0
THA,Asia,Thailand,2021-05-23,3382,0,3,1,0
THA,Asia,Thailand,2021-05-24,2713,0,3,0,0
THA,Asia,Thailand,2021-05-25,3226,0,3,0,5
THA,Asia,Thailand,2021-05-26,2455,0,3,0,0
THA,Asia,Thailand,2021-05-27,3323,1,3,0,0
THA,Asia,Thailand,2021-05-28,3759,0,3,1,2
THA,Asia,Thailand,2021-05-29,4803,0,3,0,0
THA,Asia,Thailand,2021-05-30,4528,0,3,0,1
THA,Asia,Thailand,2021-05-31,5485,0,3,0,0
THA,Asia,Thailand,2021-06-01,2230,5,3,0,0
THA,Asia,Thailand,2021-06-02,3440,0,3,0,0
THA,Asia,Thailand,2021-06-03,3886,0,3,0,0
THA,Asia,Thailand,2021-06-04,2631,2,3,0,1
THA,Asia,Thailand,2021-06-05,2817,0,3,0,0
THA,Asia,Thailand,2021-06-06,2671,1,3,0,0
THA,Asia,Thailand,2021-06-07,2419,0,3,0,0
THA,Asia,Thailand,2021-06-08,2662,0,3,1,0
THA,Asia,Thailand,2021-06-09,2680,0,3,0,0
THA,Asia,Thailand,2021-06-10,2310,0,3,0,0
THA,Asia,Thailand,2021-06-11,2290,1,3,1,0
THA,Asia,Thailand,2021-06-12,3277,0,3,0,0
THA,Asia,Thailand,2021-06-13,2804,0,3,1,0
THA,Asia,Thailand,2021-06-14,3355,0,3,0,0
THA,Asia,Thailand,2021-06-15,3000,0,3,1,1
THA,Asia,Thailand,2021-06-16,2331,0,3,0,0
THA,Asia,Thailand,2021-06-17,3129,0,3,8,0
THA,Asia,Thailand,2021-06-18,3058,0,3,0,1
THA,Asia,Thailand,2021-06-19,3667,0,3,0,0
THA,Asia,Thailand,2021-06-20,3682,0,3,1,1
THA,Asia,Thailand,2021-06-21,3175,0,3,0,0
THA,Asia,Thailand,2021-06-22,4059,1,3,0,1
THA,Asia,Thailand,2021-06-23,3174,0,3,0,0
THA,Asia,Thailand,2021-06-24,4108,0,3,0,8
THA,Asia,Thailand,2021-06-25,3644,1,3,0,0
THA,Asia,Thailand,2021-06-26,4160,0,3,0,0
THA,Asia,Thailand,2021-06-27,3996,1,3,2,1
THA,Asia,Thailand,2021-06-28,5406,0,3,0,0
THA,Asia,Thailand,2021-06-29,4662,1,3,0,0
THA,Asia,Thailand,2021-06-30,4786,0,3,0,0
THA,Asia,Thailand,2021-07-01,5533,8,3,1,0
THA,Asia,Thailand,2021-07-02,6087,0,3,3,0
THA,Asia,Thailand,2021-07-03,6230,0,3,0,0
THA,Asia,Thailand,2021-07-04,5916,1,3,1,2
THA,Asia,Thailand,2021-07-05,6166,0,3,2,0
THA,Asia,Thailand,2021-07-06,5420,0,3,0,0
THA,Asia,Thailand,2021-07-07,6519,0,3,1,0
THA,Asia,Thailand,2021-07-08,7058,0,3,0,1
THA,Asia,Thailand,2021-07-09,9276,0,3,0,3
THA,Asia,Thailand,2021-07-10,9326,0,3,0,0
THA,Asia,Thailand,2021-07-11,9539,2,3,2,1
THA,Asia,Thailand,2021-07-12,8656,0,3,0,2
THA,Asia,Thailand,2021-07-13,8685,0,3,2,0
THA,Asia,Thailand,2021-07-14,9317,0,3,1,1
THA,Asia,Thailand,2021-07-15,9186,1,3,1,0
THA,Asia,Thailand,2021-07-16,9692,3,3,0,0
THA,Asia,Thailand,2021-07-17,10082,0,3,1,0
THA,Asia,Thailand,2021-07-18,11397,1,3,3,2
THA,Asia,Thailand,2021-07-19,11784,2,3,0,0
THA,Asia,Thailand,2021-07-20,11305,0,3,3,2
THA,Asia,Thailand,2021-07-21,13002,1,3,1,1
THA,Asia,Thailand,2021-07-22,13655,0,3,0,1
THA,Asia,Thailand,2021-07-23,14575,0,3,2,0
THA,Asia,Thailand,2021-07-24,14260,0,3,0,1
THA,Asia,Thailand,2021-07-25,15335,2,3,0,3
THA,Asia,Thailand,2021-07-26,15376,0,3,0,0
THA,Asia,Thailand,2021-07-27,14150,2,3,1,3
THA,Asia,Thailand,2021-07-28,16533,1,3,1,1
THA,Asia,Thailand,2021-07-29,17669,1,3,1,0
THA,Asia,Thailand,2021-07-30,17345,0,3,3,2
THA,Asia,Thailand,2021-07-31,18912,1,3,0,0
THA,Asia,Thailand,2021-08-01,18027,3,3,0,0
THA,Asia,Thailand,2021-08-02,17970,0,3,3,0
THA,Asia,Thailand,2021-08-03,18901,3,3,1,1
THA,Asia,Thailand,2021-08-04,20200,1,3,0,1
THA,Asia,Thailand,2021-08-05,20920,0,3,4,1
THA,Asia,Thailand,2021-08-06,21379,2,3,1,3
THA,Asia,Thailand,2021-08-07,21838,0,3,1,0
THA,Asia,Thailand,2021-08-08,19983,0,3,1,0
THA,Asia,Thailand,2021-08-09,19603,0,3,1,3
THA,Asia,Thailand,2021-08-10,19843,1,3,1,1
THA,Asia,Thailand,2021-08-11,21038,1,3,1,0
THA,Asia,Thailand,2021-08-12,22782,1,3,0,4
THA,Asia,Thailand,2021-08-13,23418,3,3,0,1
THA,Asia,Thailand,2021-08-14,22086,0,3,1,1
THA,Asia,Thailand,2021-08-15,21882,0,3,2,1
THA,Asia,Thailand,2021-08-16,21157,3,3,1,1
THA,Asia,Thailand,2021-08-17,20128,1,3,0,1
THA,Asia,Thailand,2021-08-18,20515,0,3,6,1
THA,Asia,Thailand,2021-08-19,20902,4,3,0,0
THA,Asia,Thailand,2021-08-20,19851,1,3,0,0
THA,Asia,Thailand,2021-08-21,20571,1,3,0,1
THA,Asia,Thailand,2021-08-22,19014,1,3,1,2
THA,Asia,Thailand,2021-08-23,17491,1,3,0,1
